,ios_current_ratings,ios_all_ratings,android_avg_rating,android_total_ratings,android_ratings_5,android_ratings_4,android_ratings_3,android_ratings_2,android_ratings_1
2016-07-24 06:20:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 06:30:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 06:40:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 06:50:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 07:00:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 07:10:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 07:20:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 07:30:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 07:40:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 07:50:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 08:00:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 08:10:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 08:20:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 08:30:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 08:40:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 08:50:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 09:00:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 09:10:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 09:20:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 09:30:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 09:40:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 09:50:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 10:00:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 10:10:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 10:20:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 10:30:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 10:40:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 10:50:00,12242.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 11:00:00,12242.0,113485.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 11:10:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 11:20:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 11:30:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 11:40:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 11:50:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 12:00:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 12:10:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 12:20:00,12531.0,113752.0,3.9,1521851.0,869092.0,869092.0,869092.0,869092.0,869092.0
2016-07-24 12:30:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 12:40:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 12:50:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 13:00:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 13:10:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 13:20:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 13:30:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 13:40:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 13:50:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 14:00:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 14:10:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 14:20:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 14:30:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 14:40:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 14:50:00,12531.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 15:00:00,12531.0,113752.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 15:10:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 15:20:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 15:30:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 15:40:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 15:50:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 16:00:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 16:10:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 16:20:00,12883.0,114078.0,3.9,1537958.0,879123.0,879123.0,879123.0,879123.0,879123.0
2016-07-24 16:30:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 16:40:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 16:50:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 17:00:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 17:10:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 17:20:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 17:30:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 17:40:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 17:50:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 18:00:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 18:10:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 18:20:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 18:30:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 18:40:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 18:50:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 19:00:00,12883.0,114078.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 19:10:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 19:20:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 19:30:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 19:40:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 19:50:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 20:00:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 20:10:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 20:20:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 20:30:00,13274.0,114433.0,3.9,1553903.0,889244.0,889244.0,889244.0,889244.0,889244.0
2016-07-24 20:40:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 20:50:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 21:00:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 21:10:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 21:20:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 21:30:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 21:40:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 21:50:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 22:00:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 22:10:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 22:20:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 22:30:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 22:40:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 22:50:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 23:00:00,13274.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 23:10:00,13633.0,114433.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 23:20:00,13274.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 23:30:00,13633.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 23:40:00,13633.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-24 23:50:00,13633.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-25 00:00:00,13633.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-25 00:10:00,13633.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-25 00:20:00,13633.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-25 00:30:00,13633.0,114769.0,3.9,1563182.0,895047.0,895047.0,895047.0,895047.0,895047.0
2016-07-25 00:40:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 00:50:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 01:00:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 01:10:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 01:20:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 01:30:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 01:40:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 01:50:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 02:00:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 02:10:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 02:20:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 02:30:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 02:40:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 02:50:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 03:00:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 03:10:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 03:20:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 03:30:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 03:40:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 03:50:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 04:00:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 04:10:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 04:20:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 04:30:00,13633.0,114769.0,3.9,1569172.0,898836.0,898836.0,898836.0,898836.0,898836.0
2016-07-25 04:40:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 04:50:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 05:00:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 05:10:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 05:20:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 05:30:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 05:40:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 05:50:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 06:00:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 06:10:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 06:20:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 06:30:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 06:40:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 06:50:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 07:00:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 07:10:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 07:20:00,14094.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 07:30:00,13633.0,114769.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 07:40:00,14094.0,115188.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 07:50:00,14094.0,115188.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 08:00:00,14094.0,115188.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 08:10:00,14094.0,115188.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 08:20:00,14094.0,115188.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 08:30:00,14094.0,115188.0,3.9,1579179.0,904916.0,904916.0,904916.0,904916.0,904916.0
2016-07-25 08:40:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 08:50:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 09:00:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 09:10:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 09:20:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 09:30:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 09:40:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 09:50:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 10:00:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 10:10:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 10:20:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 10:30:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 10:40:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 10:50:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 11:00:00,14094.0,115188.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 11:10:00,14094.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 11:20:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 11:30:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 11:40:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 11:50:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 12:00:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 12:10:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 12:20:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 12:30:00,14244.0,115324.0,3.9,1592729.0,913067.0,913067.0,913067.0,913067.0,913067.0
2016-07-25 12:40:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 12:50:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 13:00:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 13:10:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 13:20:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 13:30:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 13:40:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 13:50:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 14:00:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 14:10:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 14:20:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 14:30:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 14:40:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 14:50:00,14244.0,115324.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 15:00:00,14244.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 15:10:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 15:20:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 15:30:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 15:40:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 15:50:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 16:00:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 16:10:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 16:20:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 16:30:00,14707.0,115753.0,3.9,1607139.0,921450.0,921450.0,921450.0,921450.0,921450.0
2016-07-25 16:40:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 16:50:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 17:00:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 17:10:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 17:20:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 17:30:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 17:40:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 17:50:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 18:00:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 18:10:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 18:20:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 18:30:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 18:40:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 18:50:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 19:00:00,14707.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 19:10:00,15087.0,115753.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 19:20:00,14707.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 19:30:00,15087.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 19:40:00,15087.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 19:50:00,15087.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 20:00:00,15087.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 20:10:00,15087.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 20:20:00,15087.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 20:30:00,15087.0,116113.0,3.9,1620363.0,929672.0,929672.0,929672.0,929672.0,929672.0
2016-07-25 20:40:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 20:50:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 21:00:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 21:10:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 21:20:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 21:30:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 21:40:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 21:50:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 22:00:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
2016-07-25 22:10:00,15087.0,116113.0,3.9,1628427.0,934783.0,934783.0,934783.0,934783.0,934783.0
